datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,anomoly,trading,trend_cnt,dtrend_cnt,profit
2020-11-29 10:00:00,3.4589149380000004,3.490966746325,3.3964275435999998,3.4631329703249993,46874.57881814,0.004218032324998955,3.535219456762652,3.41089191854,3.286564380317348,0.00019723025924256454,58.522798992549085,64.16296974466712,3.44229997399882,3.419308145420007,3.448259385673189,3.435902717228113,UNIUSD,1,SELL,0.0,0.0,0.0
2020-11-29 12:00:00,3.47207567175,3.4842111820499997,3.4338579218749996,3.436486911,21311.99512098,-0.03558876075000006,3.5349356439732844,3.41622447929375,3.297513314614216,-0.007694206244266422,42.24709670849001,54.88900176098942,3.4412427081690127,3.4209746395103484,3.4446962066384397,3.438971539665446,UNIUSD,1,SELL,0.0,0.0,0.0
2020-11-29 14:00:00,3.4365815952000003,3.575130394875,3.4311219146250003,3.5584694956500003,131154.10055254,0.12188790044999998,3.5523930351182083,3.4286663306262506,3.304939626134293,0.035496304164448045,92.1677959686335,64.31256388989088,3.462562366225009,3.434289293388639,3.4829431752192495,3.460291465953964,UNIUSD,1,BUY,0.0,0.0,0.0
2020-11-29 16:00:00,3.5541662008999997,3.572516325,3.4901682757499994,3.5555738663250005,60679.00539153999,0.0014076654250008147,3.5609306460145818,3.44170070753625,3.3224707690579183,-0.000813728859707652,90.80657534264375,75.07382267325575,3.4794772460156356,3.4460154299926655,3.4938272310564544,3.469091235904019,UNIUSD,1,HOLD,1.0,0.0,0.0
2020-11-29 18:00:00,3.55632953715,3.6359228425,3.552434869425,3.5596196338,67115.07748612,0.0032900966500002404,3.562879652602468,3.4551254749475007,3.347371297292533,0.0011378662424419428,72.10277886660403,85.02571672596044,3.494051196121247,3.45698316117955,3.503823967369869,3.477792478076155,UNIUSD,1,HOLD,2.0,0.0,0.0
2020-11-29 20:00:00,3.5650072679,3.6610971491249997,3.536557040975,3.6415774540500006,64435.36992394,0.07657018615000055,3.593644265480125,3.4701388175425003,3.346633369604876,0.023024319641283597,93.46489294394627,85.45808238439803,3.5208780782183435,3.4747812826624886,3.5218353820375916,3.4901684238634907,UNIUSD,1,HOLD,3.0,0.0,0.0
2020-11-29 22:00:00,3.6430240203500004,3.6998324670000002,3.6043478913749993,3.6299906382499993,88580.12906402,-0.013033382100001045,3.620354450919191,3.4810785047112502,3.3418025585033093,-0.0031818122630111745,79.30152945537577,81.62306708864203,3.5407191012764567,3.489728552773179,3.5367381913641056,3.5038089981266025,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 00:00:00,3.6316563347999997,3.6672943124999997,3.61617721575,3.641399349175,50244.12571736,0.009743014375000136,3.646064426532926,3.48959669212125,3.3331289577095737,0.003142903677156861,82.68263890310415,85.14968710080872,3.5590263944549667,3.5043194942891205,3.549329382057274,3.512258955314227,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 02:00:00,3.6411145974,3.6422071301,3.5443105996,3.600744435,55691.79985478,-0.04037016239999991,3.660002767634172,3.49686862500375,3.333734482373328,-0.01116464036942566,70.6340634490222,77.53941060250071,3.566612100783745,3.5135867805336662,3.5614206802439723,3.5237516752976408,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 04:00:00,3.6050190071999997,3.7106993874,3.59541264355,3.702135605,67243.66155851,0.09711659780000037,3.6948637541342304,3.5093272982862502,3.32379084243827,0.02815839108559226,97.27503988379884,83.5305807453084,3.591254354027934,3.5316922188988644,3.579863435220476,3.5399362491691413,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 06:00:00,3.7041420337999997,3.7943093259000005,3.694992176,3.7562231556500003,202631.48862715,0.05208112185000058,3.738089738064107,3.5244632769937505,3.310836815923394,0.014609824280059192,90.4277672554298,86.11229019608362,3.62125029114318,3.553235889650412,3.6221798106669225,3.5775849947213376,UNIUSD,1,HOLD,1.0,0.0,0.0
2020-11-30 08:00:00,3.75818089575,3.8043778018000003,3.5163123428249996,3.688810310625,292506.78832771,-0.06937058512499972,3.759377009499205,3.5356457651137503,3.3119145207282954,-0.01794697552077007,71.67118077460746,86.4579959712787,3.6335344703575805,3.5662349615918774,3.6403414705032713,3.6001442935427477,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 10:00:00,3.684830231850001,3.7983365927499992,3.67761585015,3.7460917018,87558.18990802,0.06126146994999937,3.7861878740616173,3.55275780858625,3.319327743110883,0.015528418745200945,85.71244929291724,82.60379910765151,3.6540001566643547,3.5834687990146077,3.663996405985114,3.6110729342340733,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 12:00:00,3.750109015375,3.7686920894999996,3.6786199021249995,3.7336899249999997,60519.52406756001,-0.016419090375000334,3.806290368036424,3.5685235740375,3.330756780038576,-0.0033105908203051593,82.67242748861177,80.0186858520455,3.6684896312897592,3.5978545893929077,3.6771566593017564,3.617361242299252,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 14:00:00,3.7323990082500007,3.758621182425,3.698324894475,3.7418638222000005,36798.173681780005,0.009464813949999762,3.823789176130797,3.58452867463375,3.3452681731367027,0.0021892276445534264,83.2517096855085,83.87886215567919,3.6818307140715234,3.611638253212451,3.6909438305832936,3.622726927679531,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 16:00:00,3.7425886982999996,3.8124949557499996,3.7034052195000005,3.7800926766000003,161062.79706843995,0.03750397830000063,3.8422894103313703,3.6032047544675003,3.3641200986036304,0.010216527435657374,91.50378352533336,85.80930689981788,3.6996968769374807,3.6277539923703763,3.70590935950506,3.638964254377284,UNIUSD,1,HOLD,1.0,0.0,0.0
2020-11-30 18:00:00,3.7795262456250005,3.7827643976250003,3.66457878675,3.700571769625,88374.94294875,-0.07895447600000072,3.848372782160495,3.6150844078987503,3.3817960336370056,-0.021036761206216115,65.27647474760705,80.01065598614964,3.6998559508957976,3.6347173460831694,3.7145699158655474,3.6450523788981357,UNIUSD,1,HOLD,0.0,0.0,0.0
2020-11-30 20:00:00,3.6996864411750003,3.755369902725,3.6743184553750003,3.6927127000000004,79341.07104663001,-0.006973741174999937,3.84823372650716,3.6276671863987504,3.407100646290341,-0.0021237446844047936,59.55797183127331,72.11274336807125,3.698557160900416,3.6402611176471873,3.7182146025627554,3.652487999365589,UNIUSD,1,SELL,0.0,1.0,0.13290077230650013
2020-11-30 22:00:00,3.691605918125,3.7399564551249997,3.671337306225,3.72480355725,32299.553450929998,0.033197639124999956,3.8508432442460108,3.6408220023862503,3.43080076052649,0.008690320600895918,70.39279327237044,65.07574661708361,3.7033292843862955,3.6483396808723527,3.7274187675475097,3.6601970828327395,UNIUSD,1,BUY,0.0,0.0,0.13290077230650013
2020-12-01 00:00:00,3.7356449602500006,3.9919803750000002,3.7292752340999997,3.929046678,304315.66156126,0.1934017177499996,3.8935164826624145,3.6641518327662497,3.434787182870085,0.05483325969028874,86.76940791832602,72.24005767398994,3.744369172320715,3.6751544718206333,3.7674609005181057,3.6938204131506955,UNIUSD,1,HOLD,1.0,0.0,0.13290077230650013
2020-12-01 02:00:00,3.924559136400001,3.9669437282499995,3.8703487340000002,3.9087080971999995,110762.30057332,-0.015851039200001527,3.9201019738349623,3.6864305891100004,3.4527592043850386,-0.005176467083957803,82.49361483906395,79.88527200992014,3.774249192380567,3.697458474699725,3.7818665687855177,3.70928771849788,UNIUSD,1,HOLD,0.0,0.0,0.13290077230650013
2020-12-01 04:00:00,3.9100629938500004,3.9552524417,3.6354835919999995,3.7258588455,337237.13250705996,-0.18420414835000054,3.9031272699576314,3.700899185835,3.4986711017123686,-0.04677997106792997,44.053097643927245,71.10537346710575,3.765450895566809,3.7001699594456485,3.7913403256203666,3.714451083353673,UNIUSD,1,SELL,0.0,1.0,0.13394550767400004
