datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,anomoly,trading,trend_cnt,dtrend_cnt,profit
2020-11-29 10:00:00,0.16660078,0.16762296,0.16113651,0.16374665,12136663.57881814,-0.0028541300000000103,0.17847545738823226,0.15975148249999999,0.14102750761176772,-0.01715727377918841,43.63428024396783,66.8153468774861,0.16349425151916044,0.1596019608410803,0.1645725983802161,0.16323940833562559,ADAUSD,1,SELL,0.0,1.0,0.0
2020-11-29 12:00:00,0.16391385,0.16466087,0.16154023,0.16160444,5472179.99512098,-0.0023094100000000117,0.17749165948783402,0.1607319325,0.143972205512166,-0.013082466114573976,31.133602422217177,48.645483769429525,0.16315053717366138,0.15979621925090792,0.16434382982054385,0.16379509339318002,ADAUSD,1,SELL,0.0,2.0,0.0
2020-11-29 14:00:00,0.16197003,0.16697356,0.16184961,0.16496216,7673845.10055254,0.0029921300000000095,0.17603631523326557,0.161914056,0.14779179676673443,0.020777399432837518,54.4885514342094,43.0854780334648,0.1634800111788263,0.1602964758783999,0.1648664755421143,0.16420154923988667,ADAUSD,1,BUY,0.0,0.0,0.0
2020-11-29 16:00:00,0.16516559,0.16743046,0.1630446,0.16668743,8576781.00539154,0.0015218399999999965,0.17407375851109388,0.163115607,0.1521574554889061,0.010458580319268274,66.48883522258953,50.70366302633871,0.16406330575788394,0.16091437145444545,0.16514217660544994,0.16451868808878134,ADAUSD,1,HOLD,1.0,0.0,0.0
2020-11-29 18:00:00,0.16690487,0.17445415,0.1667216,0.17057166,25252293.07748612,0.003666790000000003,0.17152297885036094,0.164427035,0.15733109114963906,0.023302476977418163,77.59122832129736,66.18953832603209,0.16524685459660157,0.1618467185086218,0.1664588870409611,0.1653026127637711,ADAUSD,1,HOLD,2.0,0.0,0.0
2020-11-29 20:00:00,0.17059045,0.17132466,0.16829322,0.17016717,16468704.36992394,-0.0004232799999999981,0.17125939053419317,0.1651752845,0.1590911784658068,-0.0023713786920993574,75.25661211975697,73.11222522121462,0.1661415883413648,0.1626489556966392,0.16697498003576045,0.1663803363891446,ADAUSD,1,HOLD,0.0,0.0,0.0
2020-11-29 22:00:00,0.17022607,0.17155863,0.16661264,0.16792298,8766903.12906402,-0.0023030900000000076,0.1711364515086284,0.1651368215,0.1591371914913716,-0.013188149041909791,60.11905961346233,70.98896668483889,0.16646551652125774,0.16315686493660914,0.167414228854505,0.16589307849865442,ADAUSD,1,SELL,0.0,1.0,0.002931211800000003
2020-11-30 00:00:00,0.1679743,0.17031638,0.16734019,0.16905099,16217145.12571736,0.001076690000000019,0.17129556328729845,0.165183929,0.15907229471270157,0.006717424857515031,67.0069678390052,67.46087985740816,0.1669356486670218,0.16372388796363763,0.16788601652766472,0.16558890047922203,ADAUSD,1,BUY,0.0,0.0,0.002931211800000003
2020-11-30 02:00:00,0.16903777,0.16942333,0.16132193,0.16418285,14631040.79985478,-0.0048549200000000126,0.17128213398957975,0.1651572685,0.15903240301042026,-0.02879687365332806,37.2809002074292,54.80230921996557,0.16643509969594203,0.1637679982584949,0.16739231147599576,0.165635123320248,ADAUSD,1,HOLD,0.0,0.0,0.002931211800000003
2020-11-30 04:00:00,0.1642007,0.16671227,0.16221415,0.16406345,14243058.66155851,-0.00013725000000000542,0.1712227906073168,0.165082181,0.1589415713926832,-0.0007272379545122387,25.77281439238884,43.35356081294108,0.16600386237846054,0.163796369070728,0.16708342758599687,0.16553591434349693,ADAUSD,1,HOLD,0.0,1.0,0.002931211800000003
2020-11-30 06:00:00,0.16405334,0.16943112,0.16007158,0.1678084,29259511.48862715,0.0037550600000000045,0.1714879179721402,0.16522924649999998,0.15897057502785977,0.02282622973002213,53.79302864508916,38.94891441496907,0.16633197773412517,0.1641813221406075,0.16747641162271856,0.16587424643709708,ADAUSD,1,HOLD,0.0,0.0,0.002931211800000003
2020-11-30 08:00:00,0.16781874,0.17247152,0.15987448,0.16808547,32427783.78832771,0.0002667299999999928,0.17176281298532295,0.165375535,0.15898825701467703,0.0016511092412536676,56.318078529897996,45.29464052245867,0.16665080850727004,0.16455565749479553,0.16776058858470239,0.16617644299973566,ADAUSD,1,HOLD,1.0,0.0,0.002931211800000003
2020-11-30 10:00:00,0.16804477,0.17357721,0.16696533,0.1688494,20579398.18990802,0.0008046300000000006,0.17184369165603663,0.16582126049999998,0.15979882934396333,0.004544890168079574,61.557771883725785,57.22295968623765,0.16705056677451183,0.16496708305596236,0.1679936620484621,0.16675009605231134,ADAUSD,1,HOLD,2.0,0.0,0.002931211800000003
2020-11-30 12:00:00,0.16884699,0.16996286,0.16656724,0.1681027,7836318.52406756,-0.0007442900000000086,0.17202657027646806,0.16607718500000002,0.16012779972353197,-0.004422283999824805,56.436256787704984,58.10403573377625,0.16724186934687027,0.1652673625790166,0.1680730589401638,0.16689514655641546,ADAUSD,0,HOLD,0.0,0.0,0.002931211800000003
2020-11-30 14:00:00,0.16811394,0.17059411,0.16683181,0.16784699,7309895.17368178,-0.00026694999999998803,0.17178377886346938,0.16645520649999998,0.16112663413653058,-0.0015211534377496116,54.682376212904636,57.5588016281118,0.16735189392944094,0.1655142683951051,0.16763806480321336,0.16705594985349262,ADAUSD,0,HOLD,0.0,1.0,0.002931211800000003
2020-11-30 16:00:00,0.16800375,0.17337582,0.16726275,0.17226138,11268005.79706844,0.0042576299999999845,0.1726894359941014,0.166773488,0.1608575400058986,0.02630008438042286,84.96008483045219,65.35957261035394,0.16824454532238803,0.1661597527255684,0.16765664316546838,0.16733235275145705,ADAUSD,1,HOLD,0.0,0.0,0.002931211800000003
2020-11-30 18:00:00,0.1722715,0.17499206,0.1685622,0.171212,10583987.94294875,-0.001059499999999991,0.17302745282363965,0.167230747,0.16143404117636037,-0.0060917891172124206,74.99560114780273,71.54602073038652,0.16878409122147747,0.16664288453956683,0.16785936346710736,0.1677410680928817,ADAUSD,0,HOLD,0.0,0.0,0.002931211800000003
2020-11-30 20:00:00,0.17095684,0.17153442,0.16760389,0.16869866,7332851.07104663,-0.0022581799999999985,0.17295291316898612,0.1675291455,0.1621053778310139,-0.014679695348456923,58.370321175743676,72.77533571799952,0.16876855806754423,0.16683939596280772,0.16775441878656763,0.16791780005478138,ADAUSD,0,HOLD,0.0,1.0,0.002931211800000003
2020-11-30 22:00:00,0.16842721,0.16974098,0.16737695,0.16896378,7534382.55345093,0.000536570000000014,0.17302511377606894,0.167569685,0.16211425622393105,0.0015715596081202765,60.12404101714692,64.49665444689778,0.16880405334683599,0.16704239425383904,0.1682621684484339,0.16793397988007233,ADAUSD,0,HOLD,0.0,0.0,0.002931211800000003
2020-12-01 00:00:00,0.1689517,0.17036251,0.16532713,0.1695036,11512858.66156126,0.0005518999999999941,0.17321595169275716,0.167714608,0.1622132643072428,0.0031948859098678284,63.694850630854916,60.729737607915176,0.1689312447687779,0.1672775031689688,0.1688748576012633,0.16804817265413532,ADAUSD,0,HOLD,1.0,0.0,0.002931211800000003
2020-12-01 02:00:00,0.16924954,0.17246189,0.16879685,0.17048849,8144334.30057332,0.0012389499999999887,0.17335184551644559,0.1680517,0.1627515544835544,0.005810437064463381,70.2097161053554,64.67620258445241,0.16921438230774627,0.16758414734718577,0.16929286444674876,0.16828481768476417,ADAUSD,0,HOLD,2.0,0.0,0.002931211800000003
