datetime,open,high,low,close,volume,candle,bb_upper,bb_middle,bb_lower,returns,stoch_k,stoch_d,short_ema,long_ema,short_vama,long_vama,ticker,trading,trend_cnt,dtrend_cnt,profit
2020-12-07 06:00:00,1.00447,1.005959,1.004022,1.005007,147628.23631,0.0005370000000000097,1.005986261826129,1.0047053,1.0034243381738708,0.0004529382251989844,63.921263921263495,50.349650349648435,1.004605126696993,1.0046120080616203,1.0047551902081497,1.0048376561530858,DAIUSD,SELL,1.0,0.0,0.0
2020-12-07 08:00:00,1.004667,1.005451,1.004121,1.004546,84848.05577,-0.00012100000000003774,1.005977333163293,1.0046947,1.0034120668367068,-0.0004587032727135787,51.981351981350066,56.0131226797875,1.0045943759164606,1.0046056791130211,1.0048103854228925,1.0048331990834762,DAIUSD,SELL,0.0,0.0,0.0
2020-12-07 10:00:00,1.004662,1.006882,1.003626,1.004421,227572.75612,-0.0002409999999999357,1.0058777873714353,1.00464265,1.0034075126285649,-0.00012443432157405176,43.3341008519444,53.078905584852656,1.0045628518902032,1.0045879831967852,1.0046719905111599,1.004728985138133,DAIUSD,SELL,0.0,1.0,0.0
2020-12-07 12:00:00,1.004833,1.006543,1.0032,1.003828,334677.41789,-0.0010050000000001447,1.005642088280737,1.00453405,1.0034260117192628,-0.0005903898863126589,29.6799447386571,41.66513252398386,1.004429238528803,1.0045152040927259,1.0043528733596725,1.0044965770787149,DAIUSD,SELL,0.0,2.0,0.0
2020-12-07 14:00:00,1.003828,1.0059,1.003576,1.004786,156066.7323,0.0009580000000000144,1.0055608450753657,1.00450755,1.0034542549246344,0.0009543467606003553,43.07441607821513,38.69615388960555,1.0044941058106296,1.004541122984708,1.0044158007120378,1.0044973991695252,DAIUSD,SELL,0.0,0.0,0.0
2020-12-07 16:00:00,1.004881,1.006342,1.003499,1.00558,314486.71478,0.0006990000000000052,1.0057227264646957,1.00457235,1.003421973535304,0.0007902180165726413,64.63878326995793,45.79771469561005,1.0046915450021872,1.00464051052621,1.0046184925316233,1.0046296610559236,DAIUSD,SELL,1.0,0.0,0.0
2020-12-07 18:00:00,1.005644,1.005901,1.003697,1.004795,127281.71739,-0.0008489999999998776,1.005690270795089,1.0046321,1.003573929204911,-0.0007806440064438425,43.318848451929085,50.34401593336738,1.004710355304576,1.004655283908363,1.0046124089193298,1.0046553754111933,DAIUSD,SELL,0.0,0.0,0.0
2020-12-07 20:00:00,1.004795,1.006128,1.0042,1.005365,100836.46205,0.0005699999999999594,1.0057563681643884,1.00470375,1.0036511318356116,0.000567279892913497,58.79956545355769,55.5857323918149,1.0048293831804478,1.0047231256167346,1.0046677113996827,1.004701040310513,DAIUSD,SELL,0.0,0.0,0.0
2020-12-07 22:00:00,1.005596,1.005618,1.003959,1.005,140930.72386,-0.0005960000000000409,1.0057251882934768,1.00469215,1.003659111706523,-0.0003630522248140311,48.88647474198316,50.334962882489975,1.0048604047546412,1.0047495827100141,1.0047285283411986,1.00470308578861,DAIUSD,SELL,0.0,0.0,0.0
2020-12-08 00:00:00,1.004921,1.005698,1.004,1.005698,104452.08093,0.0007770000000000277,1.0058646716155832,1.0047378999999999,1.0036111283844165,0.0006945273631842053,67.8435632808233,58.50986782545471,1.005012696141909,1.004840181133363,1.0047913438915541,1.0047390192523258,DAIUSD,BUY,0.0,0.0,0.0
2020-12-08 02:00:00,1.005724,1.006264,1.004001,1.005247,210159.88528,-0.0004770000000000607,1.005914898975263,1.00478425,1.0036536010247368,-0.0004484447617475462,55.5947854426923,57.44160782183292,1.005055297150678,1.0048790316935203,1.0048222075534363,1.0048081143197414,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 04:00:00,1.004668,1.006543,1.004,1.004348,273135.40294,-0.00031999999999987594,1.0059109663070394,1.00478905,1.0036671336929608,-0.0008943075681896451,31.178707224332925,51.53901864928284,1.0049266969097552,1.004828332202774,1.0047808869668768,1.0047935936148924,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-08 06:00:00,1.004385,1.005964,1.003202,1.00434,405564.08901,-4.500000000007276e-05,1.0058338864953333,1.00473535,1.0036368135046667,-7.96536658609348e-06,30.961434003257203,39.24497555676081,1.004820024229244,1.0047817203606215,1.004758008071963,1.0047142782826968,DAIUSD,HOLD,0.0,2.0,0.0
2020-12-08 08:00:00,1.00434,1.00705,1.003663,1.00505,405093.032,0.0007099999999999884,1.0057873422337775,1.0047192,1.0036510577662225,0.0007069319154868747,48.05194805194678,36.7306964265123,1.004861838170945,1.0048073224920597,1.0049704243086142,1.004720854907871,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 10:00:00,1.004796,1.0073,1.003828,1.003924,504909.87862,-0.0008719999999999839,1.0058028515067863,1.00471025,1.0036176484932138,-0.0011203422715286848,17.65853658536459,32.22397288018952,1.0046913215886688,1.0047230425884397,1.0048262797737755,1.0046396968314928,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 12:00:00,1.003924,1.0057,1.003829,1.005573,563097.70061,0.0016490000000000116,1.0059149615357807,1.00475755,1.0036001384642195,0.0016425546156879633,57.8780487804869,41.196177805932756,1.0048516271783376,1.004804124918602,1.0048275685078167,1.0047452556051957,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 14:00:00,1.005572,1.0074,1.00425,1.005343,1234292.54917,-0.0002289999999998127,1.0059516892887885,1.00477185,1.0035920107112115,-0.00022872531382600592,51.023809523809895,42.18679829655378,1.0049409678846921,1.0048555232110703,1.004934754983231,1.0048409371365907,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 16:00:00,1.004893,1.00675,1.004317,1.005706,1203927.44818,0.0008129999999999526,1.006061173561441,1.00484995,1.0036387264385591,0.0003610707987222739,59.64745116722189,56.18310315717289,1.0050800648791969,1.0049366307304795,1.005027531548811,1.0049484469053767,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 18:00:00,1.005706,1.006941,1.00503,1.006584,1562822.39691,0.0008779999999999344,1.0063373152481991,1.0049846500000001,1.0036319847518012,0.0008730185561187653,80.56217246307476,63.74447771803551,1.0053535080245342,1.0050937153209714,1.005230207041158,1.0051458302506173,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-08 20:00:00,1.006584,1.0078,1.004843,1.005112,1592376.99391,-0.0014719999999999178,1.006350711642039,1.00501265,1.0036745883579612,-0.0014623717444345319,41.53979991300643,60.58314118110102,1.0053095974225765,1.005095458649662,1.005204440423902,1.0051494050195766,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-08 22:00:00,1.005401,1.005416,1.0041,1.005076,297464.75085,-0.0003249999999999087,1.0063544560851012,1.0050161000000002,1.0036777439148992,-3.5816903986796156e-05,40.75685080470012,54.28627439359377,1.005267125122741,1.0050936035861613,1.0051994055284148,1.0051506487458675,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-09 00:00:00,1.004506,1.0055,1.004165,1.005379,361660.05376,0.0008730000000001237,1.006386318184571,1.0050577500000002,1.0037291818154295,0.00030146973960176737,47.34667246629072,43.21444106133242,1.0052874660256534,1.005120808860494,1.005267328799119,1.0051616885308934,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-09 02:00:00,1.005379,1.006,1.0033,1.004653,912369.14498,-0.0007260000000000044,1.0063784175307258,1.0050693499999999,1.003760282469274,-0.0007221157394375899,31.557198782080448,39.88690735102376,1.0051721084915608,1.0050762190617866,1.0053291351769242,1.0051622703929253,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-09 04:00:00,1.004661,1.005999,1.003,1.004768,760895.57918,0.00010700000000007925,1.00629917058523,1.0051163500000002,1.0039335294147704,0.00011446738326581496,36.83333333333673,38.579068193902636,1.0050986341813448,1.0050468430651165,1.0053309823909364,1.0052151252797847,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-09 06:00:00,1.004983,1.005694,1.003107,1.005196,301129.94916,0.00021300000000001873,1.0063097334958078,1.00513685,1.0039639665041922,0.00042596897990376803,45.7500000000005,38.046844038472564,1.0051163370651568,1.0050610580319208,1.0055109273165637,1.0052251350722896,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-09 08:00:00,1.005123,1.005821,1.003245,1.004478,408766.45416,-0.0006450000000000067,1.006270410967113,1.00508175,1.003893089032887,-0.0007142885566595591,30.791666666667666,37.7916666666683,1.0050002757393184,1.0050054949415623,1.0054655051468415,1.005193377644646,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-09 10:00:00,1.0045,1.004843,1.00291,1.004295,444652.91571,-0.00020500000000001073,1.0062909636426853,1.00505675,1.0038225363573148,-0.00018218417924542596,28.3231083844571,34.95492501704175,1.004872043749413,1.004937791544616,1.0054399086077666,1.0051818314417411,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-09 12:00:00,1.004532,1.004886,1.00287,1.003608,350382.2082,-0.0009239999999999249,1.0063518869885606,1.0049689000000002,1.0035859130114397,-0.0006840619539077997,14.969574036513434,24.694783029212733,1.0046422175584562,1.00481108171967,1.0052678634968781,1.0051531903027393,DAIUSD,HOLD,0.0,2.0,0.0
2020-12-09 14:00:00,1.003019,1.004393,1.001349,1.003659,538163.60445,0.0006399999999999739,1.0064034322216655,1.00490185,1.0034002677783345,5.08166535142518e-05,35.80840179817144,26.367028073047322,1.0044634506948344,1.0047013102620417,1.0046500766504065,1.0051201751518413,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-09 16:00:00,1.0035,1.004134,1.002236,1.003726,330149.82886,0.00022599999999983744,1.00634320131502,1.00480325,1.0032632986849799,6.675574074432866e-05,36.847000465041965,29.20832543324228,1.0043293687289563,1.0046083857430435,1.0043965033118816,1.0050903581584614,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-09 18:00:00,1.00327,1.00485,1.0032,1.003431,180298.01269,0.0001609999999998557,1.0063530949919084,1.00471245,1.0030718050080916,-0.00029390491030412136,32.274066036272245,34.97648943316188,1.0041660289387626,1.0044962124532868,1.0042952408058898,1.0050712166451565,DAIUSD,HOLD,2.0,0.0,0.0
2020-12-09 20:00:00,1.003223,1.004516,1.00319,1.003223,155955.65524,0.0,1.006421837335355,1.0046561999999999,1.0028905626646447,-0.00020728879215414775,29.049759727173086,32.72360874282909,1.0039945691134278,1.0043749137039824,1.004154511602443,1.0050916049033445,DAIUSD,HOLD,3.0,0.0,0.0
2020-12-09 22:00:00,1.003231,1.004501,1.00319,1.004101,132314.63554,0.0008699999999999264,1.006422091136115,1.00464425,1.0028664088638848,0.000875179297125328,42.660052705005,34.661292822816776,1.0040139201854021,1.0043488188171013,1.0040542238884076,1.0051378207609005,DAIUSD,HOLD,4.0,0.0,0.0
2020-12-10 00:00:00,1.00435,1.004554,1.0038,1.0038,140611.08944,-0.0005500000000000504,1.0063872046445936,1.00458175,1.0027762953554065,-0.00029977064060282554,52.698344442055514,41.46938562474453,1.003975025603461,1.00429653609663,1.0039115075983696,1.0051335300718474,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 02:00:00,1.003943,1.004499,1.00319,1.004143,133879.01288,0.00019999999999997797,1.0063839585519687,1.0045927000000001,1.0028014414480315,0.00034170153417023563,60.07310255858926,51.810499901883254,1.004005566404616,1.0042819100014975,1.003848040193051,1.005232788752174,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 04:00:00,1.004099,1.0045,1.002855,1.003526,254043.80724,-0.0005730000000001567,1.00627968886938,1.00449035,1.00270101113062,-0.0006144543157698967,46.80713824983642,53.1928617501604,1.0039183725087002,1.004209902493766,1.0037415470597613,1.0051678947824785,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 06:00:00,1.003846,1.0045,1.002771,1.003999,191563.67856,0.00015300000000006975,1.006178282656555,1.00442315,1.002668017343445,0.00047133806199362027,56.989247311828315,54.62316270675134,1.0039330320531463,1.0041898124831925,1.003723144398371,1.0051103854987502,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 08:00:00,1.004099,1.0052,1.003031,1.004359,365825.52351,0.00025999999999992696,1.0060037666067134,1.0043558,1.0027078333932864,0.0003585660941891611,67.30769230769089,57.03469262311854,1.0040104807732342,1.0042059285258684,1.0038701407888846,1.0049616236084415,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-10 10:00:00,1.004066,1.00499,1.003157,1.003846,180936.56909,-0.00021999999999988695,1.005502005591094,1.0042189000000001,1.0029357944089063,-0.0005107735381472134,55.83631484794173,60.0444181558203,1.0039805751773179,1.004171643948638,1.0038946597860794,1.0045117680142852,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 12:00:00,1.003627,1.004598,1.002959,1.003993,379483.59223,0.00036599999999986643,1.0053778578327621,1.00416295,1.0029480421672379,0.0001464368040515751,68.65749156062932,63.933832905420644,1.0039828342360355,1.0041546276931,1.0039315345307591,1.0043110705553606,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 14:00:00,1.004182,1.005587,1.004035,1.004283,641083.70861,0.00010100000000012876,1.005262118797102,1.0041233,1.002984481202898,0.0002888466353849761,69.23076923076962,64.57485854644689,1.00403740983044,1.0041668552824567,1.004037735431522,1.0042741549447578,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-10 16:00:00,1.004039,1.005096,1.003803,1.004685,172720.53416,0.0006460000000001465,1.0051016679615594,1.0040885999999998,1.0030755320384401,0.0004002855768743263,78.71637564889178,72.2015454800969,1.0041551534993212,1.0042162084434998,1.0041070736713185,1.0042312307392571,DAIUSD,HOLD,2.0,0.0,0.0
2020-12-10 18:00:00,1.004785,1.0056,1.003209,1.00426,703950.8805,-0.0005250000000001087,1.005050684764267,1.0040689500000002,1.0030872152357333,-0.00042301815992085157,60.166468489891166,69.37120445651752,1.0041742164996683,1.004220379530172,1.0041350152293114,1.0041848281989203,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 20:00:00,1.003938,1.005699,1.00312,1.004646,469700.41075,0.0007079999999999309,1.0050276664865057,1.00406285,1.0030980335134942,0.0003843626152590929,64.03688524590044,67.63990979489445,1.004259995318734,1.0042609188777543,1.004199387157353,1.0041762646558465,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-10 22:00:00,1.004626,1.004721,1.0035,1.003742,154904.86176,-0.0008840000000001069,1.0048025339577065,1.0039901500000001,1.0031777660422938,-0.0008998194388869507,33.16256830600727,52.455307347266285,1.0041658143509518,1.0042114935485178,1.0041860466852743,1.0041229528065327,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 00:00:00,1.003874,1.004266,1.003153,1.003962,197159.76918,8.800000000008801e-05,1.004743597754671,1.00396435,1.0031851022453289,0.00021917982907959654,40.676229508197245,45.95856102003498,1.0041287571959951,1.0041877303077524,1.004225545907266,1.0040975607524494,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 02:00:00,1.003951,1.004722,1.003122,1.004624,291940.72851,0.0006729999999999237,1.0048021884522413,1.0039808,1.0031594115477585,0.0006593875066984722,63.285519125682946,45.70810564662914,1.0042188013426512,1.0042292828879762,1.004265376882416,1.0041232346443796,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-11 04:00:00,1.004366,1.004767,1.003122,1.00384,211126.45332,-0.0005260000000000264,1.0047980221917199,1.0039924,1.0031867778082801,-0.0007803914698433223,36.509562841531846,46.823770491804,1.0041499283709638,1.004192205836074,1.0042311751075812,1.0041297906978022,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 06:00:00,1.003459,1.005067,1.00275,1.00421,253588.05943,0.0007509999999999462,1.0048151848808946,1.00401995,1.0032247151191054,0.0003685846350016675,49.50830790098617,49.76779662273364,1.0041608504853725,1.0041939006213776,1.0042586788259378,1.0041630092144167,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 08:00:00,1.00421,1.004764,1.003232,1.00342,236511.02105,-0.0007900000000000684,1.0048347095476433,1.0040046500000002,1.003174590452357,-0.0007866880433375911,22.719565954560135,36.24581223235938,1.0040261503967352,1.0041201917463123,1.004247553857669,1.0041348746793919,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 10:00:00,1.003724,1.0049,1.003233,1.00341,222124.00046,-0.0003140000000001475,1.0048367622448946,1.0040036,1.0031704377551056,-9.965916565435329e-06,22.380467955236092,31.536113936927453,1.0039141230516102,1.0040525510712162,1.0041658546916938,1.0041097525516156,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-11 12:00:00,1.0034,1.004638,1.00275,1.003988,264727.33304,0.0005880000000000329,1.0047900270899301,1.00404185,1.0032936729100697,0.0005760357182011955,41.980332316043665,29.02678874194662,1.0039275552240705,1.004046403073349,1.004110636396518,1.0041163427172901,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 14:00:00,1.003501,1.004036,1.0027,1.003189,255057.72832,-0.00031199999999986794,1.0048349419326525,1.00399625,1.0031575580673473,-0.0007958262449352382,16.305435145054616,26.888745138778116,1.003793272455846,1.0039647423113622,1.0039518001329344,1.0040671106417212,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 16:00:00,1.003706,1.00565,1.002824,1.004304,683849.48926,0.0005980000000000985,1.0048655833082558,1.00402145,1.0031773166917441,0.0011114555681930316,53.48449483161637,37.25675409757154,1.0038861320094485,1.003997053758269,1.0039446239554546,1.004098191209864,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 18:00:00,1.004196,1.005849,1.00292,1.00393,913480.08375,-0.0002660000000000995,1.0048538502513598,1.0040108,1.0031677497486404,-0.00037239720244075514,39.06001905366902,36.283316343446664,1.0038941080077393,1.003990667473101,1.0039492394855092,1.004076953803885,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-11 20:00:00,1.004482,1.005437,1.0032,1.004289,268046.11183,-0.00019300000000010975,1.0048683517008588,1.00404895,1.0032295482991413,0.0003575946530136598,50.46046363925145,47.668325841512264,1.0039659065518487,1.0040190809519303,1.0039709460683863,1.0040961134946857,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-11 22:00:00,1.004511,1.005086,1.003303,1.004577,177994.69385,6.600000000012152e-05,1.0049299531010027,1.00407785,1.0032257468989974,0.00028677004328447886,59.60622419816093,49.70890229702712,1.0040770144515911,1.0040722175497925,1.0039503628010193,1.0041091300315772,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 00:00:00,1.004606,1.00515,1.003141,1.00359,145187.62726,-0.001016000000000128,1.0049073392168881,1.0040394000000001,1.0031714607831121,-0.0009825030833874315,28.262940616069805,46.10987615116071,1.0039884663694323,1.0040262909346305,1.003942555303803,1.004089474445793,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 02:00:00,1.003262,1.005849,1.003031,1.00409,216556.76268,0.0008279999999998289,1.004914940245181,1.0040516,1.003188259754819,0.0004982114209985955,44.14099714194894,44.003387318726546,1.0040069270295442,1.0040323586002446,1.0039331573122279,1.004094638804678,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 04:00:00,1.004338,1.005178,1.003265,1.003265,164031.52001,-0.0010729999999998796,1.0049475709675095,1.0040152,1.0030828290324905,-0.0008216394944674521,17.942203874250126,30.115380544089614,1.0038720312059384,1.0039592753513082,1.0039363155661807,1.0040803114331691,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 06:00:00,1.003265,1.004116,1.002006,1.002504,204367.23793,-0.0007610000000000117,1.0050671652143424,1.00392625,1.0027853347856575,-0.0007585234210303327,12.95862607338288,25.013942363193973,1.0036232982593254,1.0038206751636554,1.0038893937311228,1.0040087204721957,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-12 08:00:00,1.00295,1.00375,1.001397,1.002599,415074.47189,-0.0003509999999999902,1.0050489563655318,1.00382195,1.0025949436344683,9.476271416364312e-05,26.999101527402342,19.299977158345104,1.0034370622121271,1.0037043232225524,1.0037359977821934,1.0039031341228888,DAIUSD,HOLD,0.0,2.0,0.0
2020-12-12 10:00:00,1.002966,1.004179,1.00164,1.003149,237599.86535,0.00018300000000004424,1.0050103829750072,1.0037664,1.0025224170249927,0.0005485742555100259,39.35309973045856,26.43694244374792,1.0033846872644565,1.0036514345046939,1.0037493299681055,1.0038327259035904,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 12:00:00,1.003149,1.0035,1.001711,1.002816,260384.96034,-0.00033300000000013874,1.0049156734260292,1.0036749,1.002434126573971,-0.00033195467472946216,31.87331536387845,32.74183887391311,1.0032812895799919,1.0035718682358883,1.0035014485978329,1.003719384575885,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 14:00:00,1.002816,1.00388,1.00194,1.002774,214978.35225,-4.199999999987547e-05,1.0049301774706083,1.0036265,1.0023228225293916,-4.1882060118569875e-05,30.92991913746614,34.05211141060104,1.0031890551108895,1.003495879853478,1.0032507974011422,1.0036816676092755,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-12 16:00:00,1.002739,1.003337,1.00155,1.003337,167977.80192,0.0005979999999998764,1.0048950232393337,1.00359525,1.0022954767606664,0.0005614425583431171,43.57592093440867,35.45971847858441,1.00321595418164,1.0034807482710597,1.0031517918546828,1.003661321126799,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 18:00:00,1.003336,1.003599,1.002146,1.003133,174892.48074,-0.00020299999999995322,1.0047406132152066,1.0035207000000002,1.0023007867847937,-0.00020332151610069626,38.99371069182387,37.833183587899555,1.0032008716031584,1.0034476290558054,1.003051787144403,1.0035921070316074,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-12 20:00:00,1.003364,1.0036,1.002001,1.003207,124940.76841,-0.00015699999999996272,1.004706926923176,1.0034890500000002,1.0022711730768243,7.376888209220667e-05,40.655884995505566,41.07517220724603,1.0032019858571297,1.0034247117948338,1.0030333766290989,1.0035726269872858,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-12 22:00:00,1.003218,1.0035,1.002377,1.00317,97550.25059,-4.8000000000048004e-05,1.0046134189852585,1.00343705,1.0022606810147416,-3.688172032301207e-05,39.824797843662225,39.82479784366388,1.0031961702467422,1.003400453329419,1.002950818716431,1.0035309926345308,DAIUSD,HOLD,0.0,2.0,0.0
2020-12-13 00:00:00,1.003079,1.0035,1.001759,1.002953,206667.23373,-0.0001260000000000705,1.00460986652599,1.0034136999999999,1.0022175334740098,-0.00021631428372048678,34.95058400718611,38.477088948784626,1.0031519574746048,1.003357838409945,1.0029313917093314,1.0035111686668412,DAIUSD,HOLD,0.0,3.0,0.0
2020-12-13 02:00:00,1.002945,1.0035,1.0015,1.003238,157240.32269,0.00029300000000009874,1.0046038489794755,1.0034051,1.0022063510205244,0.0002841608729422518,41.35220125786214,38.70919436957015,1.0031676015701319,1.0033464251513107,1.0029934551502786,1.0035065851424747,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-13 04:00:00,1.003014,1.003234,1.001809,1.003143,129261.95256,0.0001289999999998237,1.0045343509311067,1.00336285,1.0021913490688934,-9.46933828266383e-05,39.21832884096681,38.50703803533835,1.0031631285573803,1.003327051209525,1.0030706242880019,1.003468537129907,DAIUSD,HOLD,1.0,0.0,0.0
2020-12-13 06:00:00,1.002936,1.003597,1.002263,1.003041,471258.15453,0.00010500000000002174,1.0045334265836314,1.0033554500000001,1.0021774734163689,-0.00010168041844460518,43.48056069822958,41.3503635990195,1.003140923365129,1.0032998080872524,1.0030571907405468,1.0034404814074502,DAIUSD,HOLD,2.0,0.0,0.0
2020-12-13 08:00:00,1.0036,1.003972,1.001909,1.003524,329890.07179,-7.599999999996498e-05,1.004410883662727,1.00331645,1.002222016337273,0.00048153565008801635,76.45578720345479,53.05155891421705,1.00321057366238,1.003321159804311,1.003152811742501,1.003333770859257,DAIUSD,HOLD,0.0,0.0,0.0
2020-12-13 10:00:00,1.003447,1.003962,1.0019,1.002525,285211.64613,-0.0009219999999998674,1.0043550853768322,1.0032462,1.0021373146231678,-0.0009954918865916484,40.546369518335105,53.49423914000648,1.0030859239055814,1.0032453347194317,1.0031063302514793,1.003165508656238,DAIUSD,HOLD,0.0,1.0,0.0
2020-12-13 12:00:00,1.002665,1.004098,1.002122,1.003012,202253.51725,0.00034700000000009723,1.004179884703264,1.00318235,1.0021848152967359,0.0004857734221090926,56.43896976483867,57.81370882887618,1.0030724831954754,1.0032231122746174,1.0030812817079597,1.003101329471652,DAIUSD,HOLD,0.0,0.0,0.0
